Channel,LQE,UpLink Power,Downlink Power,Time
21,29,-90,-90,19:09:49
23,27,-87.36959568,-85.0757165,19:09:49
24,33,-86.83405012,-83.24882053,19:09:49
25,40,-87.09981751,-85.31679751,19:09:52
26,46,-90,-87.9216988,19:09:52
11,46,-89.07982737,-87.09981751,19:09:53
12,40,-90,-89.68807488,19:09:53
13,31,-90,-89.68807488,19:09:54
14,25,-90,-88.49141223,19:09:54
15,25,-90,-88.49141223,19:09:54
16,23,-85.0757165,-81.97689872,19:09:54
17,31,-81.77153806,-78.66581039,19:09:54
18,34,-87.36959568,-84.14102596,19:09:54
19,34,-90,-90,19:09:54
20,28,-89.07982737,-86.83405012,19:09:54
21,30,-90,-90,19:09:54
23,28,-87.9216988,-84.83770528,19:09:54
24,32,-85.0757165,-83.0316771,19:09:54
25,40,-86.83405012,-84.60265632,19:09:54
26,47,-89.38139986,-88.49141223,19:09:54
11,49,-89.68807488,-85.80861003,19:09:54
12,41,-90,-90,19:09:54
13,32,-90,-89.38139986,19:10:03
14,27,-90,-88.49141223,19:10:03
15,27,-89.68807488,-88.78321235,19:10:03
16,25,-85.56105804,-82.39296693,19:10:03
17,33,-81.97689872,-78.47971875,19:10:03
18,37,-87.9216988,-83.69000841,19:10:03
19,34,-90,-90,19:10:03
20,27,-89.07982737,-87.36959568,19:10:03
21,28,-90,-90,19:10:03
23,27,-87.09981751,-85.80861003,19:10:08
24,33,-85.56105804,-83.69000841,19:10:08
25,41,-87.09981751,-84.83770528,19:10:09
26,47,-89.38139986,-88.20428693,19:10:09
11,48,-88.49141223,-86.83405012,19:10:09
12,44,-90,-90,19:10:09
13,35,-90,-88.78321235,19:10:11
14,30,-90,-89.38139986,19:10:11
15,30,-90,-88.78321235,19:10:11
16,28,-85.0757165,-82.81671245,19:10:11
17,36,-82.18401476,-79.22825074,19:10:11
18,39,-87.36959568,-84.14102596,19:10:11
19,37,-90,-90,19:10:11
20,30,-88.78321235,-86.83405012,19:10:11
21,32,-90,-90,19:10:11
23,28,-87.9216988,-86.83405012,19:10:11
24,33,-85.80861003,-83.69000841,19:10:11
25,41,-87.36959568,-85.31679751,19:10:11
26,46,-90,-87.09981751,19:10:18
11,46,-89.68807488,-86.57216784,19:10:18
12,39,-90,-90,19:10:18
13,30,-90,-89.68807488,19:10:20
14,24,-90,-88.49141223,19:10:20
15,24,-90,-88.78321235,19:10:20
16,21,-85.31679751,-83.0316771,19:10:20
17,29,-81.36576939,-79.04002478,19:10:20
18,33,-87.36959568,-84.83770528,19:10:20
19,32,-90,-90,19:10:20
20,26,-89.38139986,-86.31404735,19:10:23
21,28,-90,-90,19:10:23
23,27,-87.64351265,-85.56105804,19:10:23
24,32,-85.31679751,-83.24882053,19:10:23
25,40,-87.9216988,-85.80861003,19:10:23
26,45,-90,-87.36959568,19:10:23
11,45,-89.07982737,-85.31679751,19:10:23
12,39,-90,-90,19:10:23
13,30,-90,-89.07982737,19:10:28
14,25,-90,-88.49141223,19:10:28
15,25,-90,-89.07982737,19:10:28
16,23,-85.0757165,-81.97689872,19:10:28
17,31,-81.36576939,-78.47971875,19:10:28
18,35,-87.36959568,-84.37046428,19:10:28
19,32,-90,-90,19:10:28
20,28,-89.07982737,-86.83405012,19:10:28
21,30,-90,-90,19:10:28
23,28,-88.20428693,-85.56105804,19:10:28
24,32,-86.05956766,-84.37046428,19:10:28
25,39,-87.9216988,-85.80861003,19:10:28
26,44,-89.38139986,-86.57216784,19:10:28
11,46,-88.49141223,-86.31404735,19:10:36
12,41,-90,-90,19:10:36
13,32,-90,-89.38139986,19:10:37
14,27,-90,-89.68807488,19:10:37
15,27,-90,-89.07982737,19:10:37
16,24,-85.56105804,-82.18401476,19:10:37
17,32,-81.97689872,-79.04002478,19:10:37
18,37,-87.09981751,-83.91424032,19:10:39
19,35,-90,-89.38139986,19:10:39
20,31,-88.78321235,-87.09981751,19:10:40
21,32,-90,-90,19:10:40
23,28,-87.9216988,-84.83770528,19:10:40
24,33,-85.31679751,-83.4682334,19:10:40
25,41,-87.36959568,-85.31679751,19:10:40
26,47,-90,-87.64351265,19:10:40
11,47,-89.38139986,-86.57216784,19:10:40
12,41,-90,-90,19:10:40
13,32,-90,-88.78321235,19:10:45
14,26,-90,-88.78321235,19:10:45
15,26,-90,-89.38139986,19:10:45
16,22,-85.56105804,-82.81671245,19:10:45
17,30,-81.97689872,-78.85256213,19:10:45
18,34,-86.83405012,-83.4682334,19:10:45
19,33,-90,-90,19:10:45
20,27,-90,-86.31404735,19:10:49
21,27,-90,-90,19:10:49
23,25,-87.9216988,-85.31679751,19:10:49
24,30,-85.80861003,-83.24882053,19:10:49
25,38,-87.9216988,-85.0757165,19:10:49
26,43,-89.68807488,-87.36959568,19:10:49
11,44,-89.07982737,-85.31679751,19:10:49
12,38,-90,-90,19:10:49
13,29,-90,-90,19:10:54
14,23,-90,-87.9216988,19:10:54
15,23,-90,-88.78321235,19:10:54
16,23,-84.60265632,-82.18401476,19:10:54
17,31,-81.56785393,-79.22825074,19:10:54
18,35,-87.64351265,-84.83770528,19:10:54
19,33,-90,-90,19:10:54
20,28,-89.38139986,-86.83405012,19:10:54
21,29,-90,-90,19:10:54
23,27,-87.64351265,-86.05956766,19:10:54
24,32,-85.56105804,-83.91424032,19:10:54
25,40,-88.20428693,-85.56105804,19:10:54
26,44,-88.78321235,-87.36959568,19:10:54
11,47,-88.78321235,-86.05956766,19:10:54
12,42,-90,-90,19:10:54
13,33,-90,-90,19:11:02
14,28,-90,-86.83405012,19:11:02
15,28,-90,-88.78321235,19:11:02
16,26,-84.83770528,-82.81671245,19:11:02
17,34,-81.36576939,-79.41729406,19:11:02
18,38,-87.36959568,-84.60265632,19:11:02
19,36,-90,-90,19:11:02
20,32,-89.38139986,-87.9216988,19:11:02
21,30,-90,-90,19:11:02
23,27,-87.64351265,-84.14102596,19:11:02
24,32,-85.56105804,-83.4682334,19:11:02
25,40,-88.49141223,-85.0757165,19:11:02
26,44,-89.68807488,-89.38139986,19:11:02
11,45,-89.38139986,-86.05956766,19:11:02
12,38,-90,-90,19:11:02
13,29,-90,-89.38139986,19:11:11
14,23,-89.68807488,-87.36959568,19:11:11
15,24,-90,-89.07982737,19:11:11
16,23,-85.56105804,-82.60383794,19:11:11
17,30,-81.16520939,-78.66581039,19:11:11
18,34,-86.05956766,-84.37046428,19:11:11
19,34,-90,-90,19:11:11
20,30,-89.68807488,-86.31404735,19:11:14
21,30,-90,-90,19:11:14
23,28,-87.64351265,-85.31679751,19:11:14
24,33,-85.80861003,-83.24882053,19:11:14
25,41,-87.9216988,-84.60265632,19:11:14
26,45,-89.68807488,-88.49141223,19:11:14
11,46,-89.38139986,-86.57216784,19:11:14
12,40,-90,-90,19:11:14
13,31,-90,-89.68807488,19:11:19
14,23,-90,-88.49141223,19:11:19
15,23,-90,-89.07982737,19:11:19
16,23,-85.56105804,-82.81671245,19:11:19
17,30,-81.56785393,-78.47971875,19:11:19
18,34,-87.64351265,-84.60265632,19:11:19
19,32,-90,-89.68807488,19:11:19
20,27,-88.78321235,-86.31404735,19:11:23
21,29,-90,-90,19:11:23
23,27,-88.49141223,-85.31679751,19:11:24
24,31,-85.56105804,-83.69000841,19:11:24
25,39,-87.9216988,-84.60265632,19:11:24
26,44,-89.68807488,-87.64351265,19:11:26
11,45,-89.07982737,-86.31404735,19:11:26
12,39,-90,-90,19:11:26
13,30,-90,-89.07982737,19:11:28
14,25,-90,-88.78321235,19:11:28
15,25,-90,-89.38139986,19:11:28
16,22,-85.56105804,-82.39296693,19:11:28
17,30,-81.56785393,-78.66581039,19:11:28
18,35,-86.83405012,-84.37046428,19:11:28
19,34,-90,-90,19:11:28
20,29,-89.68807488,-86.31404735,19:11:31
21,29,-90,-90,19:11:31
23,26,-87.36959568,-85.80861003,19:11:31
24,32,-85.80861003,-83.4682334,19:11:31
25,40,-88.20428693,-85.80861003,19:11:31
26,44,-88.78321235,-87.36959568,19:11:31
11,47,-89.38139986,-86.57216784,19:11:31
12,41,-90,-90,19:11:31
13,32,-90,-88.78321235,19:11:36
14,26,-90,-88.78321235,19:11:36
15,26,-90,-88.78321235,19:11:36
16,25,-84.60265632,-82.81671245,19:11:36
17,33,-81.56785393,-79.04002478,19:11:36
18,36,-87.9216988,-84.14102596,19:11:36
19,34,-90,-90,19:11:36
20,29,-89.07982737,-86.57216784,19:11:36
21,29,-90,-90,19:11:36
23,27,-88.20428693,-85.56105804,19:11:36
24,31,-85.0757165,-83.24882053,19:11:36
25,39,-88.20428693,-86.31404735,19:11:42
26,44,-89.68807488,-88.49141223,19:11:42
11,45,-89.07982737,-86.57216784,19:11:42
12,39,-90,-90,19:11:42
13,30,-90,-90,19:11:44
14,25,-90,-87.64351265,19:11:44
15,25,-90,-89.68807488,19:11:44
16,22,-85.0757165,-82.60383794,19:11:44
17,30,-81.56785393,-78.47971875,19:11:44
18,35,-86.57216784,-83.69000841,19:11:44
19,34,-90,-90,19:11:44
20,29,-89.38139986,-86.31404735,19:11:48
21,30,-90,-90,19:11:48
23,28,-88.20428693,-86.05956766,19:11:48
24,32,-86.31404735,-83.91424032,19:11:50
25,39,-87.09981751,-85.56105804,19:11:51
26,45,-89.38139986,-88.20428693,19:11:51
11,47,-89.07982737,-86.57216784,19:11:51
12,41,-90,-89.68807488,19:11:51
13,32,-90,-88.78321235,19:11:53
14,26,-90,-87.64351265,19:11:53
15,26,-90,-88.78321235,19:11:53
16,24,-85.0757165,-81.97689872,19:11:53
17,32,-81.56785393,-78.85256213,19:11:53
18,37,-88.20428693,-83.69000841,19:11:53
19,34,-90,-90,19:11:53
20,28,-88.78321235,-85.80861003,19:11:53
21,29,-90,-90,19:11:53
23,27,-87.64351265,-85.31679751,19:11:53
24,32,-85.0757165,-84.14102596,19:11:53
25,40,-87.64351265,-84.60265632,19:11:53
26,46,-90,-88.49141223,19:11:53
11,46,-88.49141223,-86.57216784,19:11:53
12,41,-90,-90,19:11:53
13,32,-90,-89.68807488,19:12:01
14,28,-90,-89.38139986,19:12:01
15,28,-90,-89.38139986,19:12:01
16,25,-85.31679751,-82.60383794,19:12:01
17,33,-81.77153806,-79.04002478,19:12:01
18,36,-87.9216988,-83.91424032,19:12:01
19,33,-90,-89.38139986,19:12:01
20,28,-88.78321235,-86.05956766,19:12:01
21,31,-90,-90,19:12:01
23,27,-86.83405012,-85.56105804,19:12:01
24,34,-85.56105804,-83.24882053,19:12:01
25,41,-86.83405012,-84.83770528,19:12:01
26,48,-89.68807488,-89.07982737,19:12:01
11,49,-89.07982737,-85.56105804,19:12:01
12,43,-90,-90,19:12:01
13,34,-90,-88.78321235,19:12:10
14,29,-90,-88.20428693,19:12:10
15,29,-90,-89.38139986,19:12:10
16,26,-85.0757165,-82.39296693,19:12:10
17,34,-81.77153806,-79.22825074,19:12:10
18,37,-87.09981751,-84.83770528,19:12:12
19,35,-90,-90,19:12:12
20,29,-89.68807488,-85.80861003,19:12:12
21,29,-90,-90,19:12:12
23,26,-86.31404735,-84.60265632,19:12:15
24,33,-85.80861003,-83.24882053,19:12:15
25,41,-88.78321235,-85.80861003,19:12:15
26,44,-89.38139986,-89.07982737,19:12:15
11,46,-90,-86.57216784,19:12:15
12,38,-90,-90,19:12:15
13,29,-90,-89.68807488,19:12:18
14,23,-90,-89.07982737,19:12:18
15,23,-90,-89.38139986,19:12:18
16,22,-84.60265632,-82.81671245,19:12:18
17,30,-81.97689872,-78.66581039,19:12:18
18,32,-86.83405012,-84.14102596,19:12:18
19,31,-90,-89.68807488,19:12:18
20,28,-89.38139986,-87.09981751,19:12:22
21,28,-90,-90,19:12:22
23,28,-87.9216988,-84.37046428,19:12:22
24,33,-86.57216784,-83.69000841,19:12:22
25,39,-87.36959568,-85.0757165,19:12:22
26,45,-89.68807488,-89.07982737,19:12:22
11,46,-89.68807488,-86.05956766,19:12:22
12,39,-90,-90,19:12:22
13,30,-90,-89.07982737,19:12:27
14,23,-90,-89.38139986,19:12:27
15,23,-90,-89.07982737,19:12:27
16,21,-85.80861003,-82.60383794,19:12:27
17,29,-81.97689872,-79.04002478,19:12:27
18,33,-87.36959568,-83.91424032,19:12:27
19,32,-90,-90,19:12:27
20,26,-88.78321235,-86.57216784,19:12:27
21,29,-90,-90,19:12:27
23,28,-87.36959568,-85.80861003,19:12:27
24,33,-85.56105804,-83.91424032,19:12:27
25,41,-87.64351265,-85.0757165,19:12:27
26,46,-89.07982737,-89.38139986,19:12:27
11,49,-88.78321235,-85.80861003,19:12:27
12,45,-90,-90,19:12:27
13,36,-90,-89.07982737,19:12:35
14,30,-90,-88.20428693,19:12:35
15,30,-90,-88.78321235,19:12:35
16,27,-85.80861003,-82.60383794,19:12:35
17,34,-81.77153806,-78.66581039,19:12:35
18,37,-87.36959568,-84.83770528,19:12:35
19,35,-90,-90,19:12:35
20,30,-90,-87.36959568,19:12:35
21,28,-90,-90,19:12:35
23,25,-87.09981751,-85.31679751,19:12:41
24,31,-84.60265632,-83.91424032,19:12:41
25,39,-87.9216988,-84.83770528,19:12:41
26,44,-89.07982737,-87.64351265,19:12:41
11,46,-88.49141223,-85.80861003,19:12:41
12,43,-90,-90,19:12:41
13,34,-90,-89.38139986,19:12:44
14,28,-90,-88.49141223,19:12:44
15,28,-90,-89.38139986,19:12:44
16,28,-85.56105804,-83.0316771,19:12:44
17,36,-81.77153806,-79.22825074,19:12:44
18,38,-88.20428693,-83.69000841,19:12:44
19,34,-90,-89.68807488,19:12:44
20,30,-89.07982737,-85.31679751,19:12:44
21,30,-90,-90,19:12:44
23,26,-87.64351265,-84.83770528,19:12:44
24,31,-86.05956766,-83.91424032,19:12:44
25,38,-87.36959568,-84.83770528,19:12:44
26,44,-90,-87.36959568,19:12:44
11,44,-88.78321235,-85.80861003,19:12:44
12,40,-90,-90,19:12:44
13,31,-90,-89.38139986,19:12:52
14,26,-90,-87.9216988,19:12:52
15,26,-90,-89.68807488,19:12:52
16,24,-85.31679751,-81.97689872,19:12:52
17,32,-81.36576939,-78.85256213,19:12:52
18,35,-86.83405012,-84.37046428,19:12:52
19,35,-90,-89.68807488,19:12:52
20,29,-88.49141223,-86.31404735,19:12:56
21,33,-90,-90,19:12:56
23,29,-87.9216988,-84.83770528,19:12:56
24,34,-86.05956766,-83.4682334,19:12:56
25,42,-87.36959568,-84.83770528,19:12:56
26,47,-90,-88.78321235,19:12:56
11,47,-89.38139986,-86.31404735,19:13:00
12,41,-90,-90,19:13:00
13,32,-90,-89.68807488,19:13:01
14,26,-89.68807488,-89.68807488,19:13:01
15,27,-90,-89.68807488,19:13:01
16,23,-85.31679751,-82.39296693,19:13:01
17,31,-81.56785393,-78.85256213,19:13:01
18,35,-86.83405012,-84.83770528,19:13:01
19,34,-90,-90,19:13:01
20,28,-89.68807488,-85.56105804,19:13:01
21,29,-90,-90,19:13:01
23,27,-87.9216988,-85.31679751,19:13:01
24,32,-85.80861003,-83.4682334,19:13:01
25,40,-87.64351265,-85.80861003,19:13:01
26,44,-90,-89.38139986,19:13:01
11,44,-88.78321235,-86.83405012,19:13:01
12,40,-90,-90,19:13:01
13,30,-90,-89.68807488,19:13:09
14,24,-90,-89.68807488,19:13:09
15,24,-90,-88.78321235,19:13:09
16,23,-86.05956766,-82.60383794,19:13:09
17,30,-81.36576939,-79.04002478,19:13:09
18,35,-87.64351265,-84.14102596,19:13:09
19,32,-90,-90,19:13:09
20,27,-89.07982737,-87.36959568,19:13:09
21,30,-90,-90,19:13:09
23,26,-87.09981751,-84.60265632,19:13:14
24,33,-84.83770528,-83.4682334,19:13:14
25,41,-86.83405012,-84.83770528,19:13:14
26,47,-89.38139986,-87.9216988,19:13:14
11,49,-89.07982737,-85.31679751,19:13:14
12,44,-90,-90,19:13:14
13,35,-90,-89.38139986,19:13:18
14,30,-90,-89.07982737,19:13:18
15,30,-90,-89.07982737,19:13:18
16,27,-84.83770528,-81.36576939,19:13:18
17,35,-81.77153806,-78.47971875,19:13:18
18,38,-87.09981751,-83.91424032,19:13:20
19,36,-90,-90,19:13:20
20,30,-88.78321235,-84.83770528,19:13:20
21,31,-90,-90,19:13:20
23,29,-88.20428693,-85.56105804,19:13:20
24,33,-85.80861003,-83.4682334,19:13:20
25,41,-88.78321235,-84.83770528,19:13:20
26,44,-90,-88.20428693,19:13:20
11,44,-89.07982737,-87.09981751,19:13:25
12,38,-90,-90,19:13:25
13,29,-90,-89.07982737,19:13:26
14,23,-90,-88.49141223,19:13:26
15,23,-90,-89.38139986,19:13:26
16,20,-84.60265632,-82.18401476,19:13:26
17,28,-81.16520939,-78.47971875,19:13:26
18,33,-86.57216784,-84.37046428,19:13:26
19,32,-90,-90,19:13:26
20,29,-89.38139986,-86.83405012,19:13:26
23,31,-89.38139986,-85.56105804,19:13:26
24,30,-86.31404735,-83.24882053,19:13:32
25,37,-87.36959568,-85.56105804,19:13:32
26,43,-89.68807488,-87.64351265,19:13:32
11,44,-89.07982737,-86.31404735,19:13:33
12,46,-90,-90,19:13:33
13,38,-90,-89.68807488,19:13:35
14,29,-90,-88.49141223,19:13:35
15,22,-90,-88.78321235,19:13:35
16,22,-84.37046428,-82.60383794,19:13:35
17,29,-81.77153806,-78.47971875,19:13:35
18,36,-87.64351265,-84.37046428,19:13:35
19,34,-90,-90,19:13:35
20,28,-88.78321235,-86.31404735,19:13:38
21,31,-90,-90,19:13:38
23,28,-88.49141223,-86.31404735,19:13:40
24,32,-86.31404735,-83.4682334,19:13:40
25,39,-88.49141223,-86.05956766,19:13:40
26,43,-89.38139986,-88.49141223,19:13:40
11,44,-89.38139986,-85.56105804,19:13:40
12,38,-90,-90,19:13:40
13,29,-90,-89.38139986,19:13:43
14,23,-90,-89.07982737,19:13:43
15,23,-90,-88.78321235,19:13:43
16,20,-84.83770528,-82.18401476,19:13:43
17,28,-81.36576939,-78.47971875,19:13:43
18,34,-87.09981751,-83.91424032,19:13:46
19,33,-90,-90,19:13:46
20,29,-89.38139986,-86.57216784,19:13:46
21,29,-90,-90,19:13:46
23,27,-88.49141223,-85.56105804,19:13:46
24,31,-85.31679751,-83.4682334,19:13:49
25,39,-88.20428693,-85.56105804,19:13:49
26,43,-89.68807488,-87.64351265,19:13:49
11,44,-89.07982737,-85.56105804,19:13:50
12,38,-90,-90,19:13:50
13,29,-90,-89.07982737,19:13:51
14,23,-90,-89.07982737,19:13:51
15,23,-90,-89.07982737,19:13:51
16,22,-85.0757165,-81.97689872,19:13:51
17,30,-81.36576939,-78.10932046,19:13:51
18,35,-86.05956766,-83.91424032,19:13:51
19,34,-90,-90,19:13:51
20,30,-89.68807488,-85.0757165,19:13:51
21,30,-90,-90,19:13:51
23,28,-88.49141223,-85.80861003,19:13:51
24,31,-86.05956766,-83.24882053,19:13:51
25,39,-87.64351265,-85.56105804,19:13:51
26,44,-90,-88.49141223,19:13:51
11,44,-88.78321235,-85.56105804,19:13:51
12,39,-90,-90,19:13:51
13,30,-90,-89.38139986,19:14:00
14,23,-89.68807488,-87.9216988,19:14:00
15,24,-90,-89.38139986,19:14:00
16,23,-84.83770528,-82.18401476,19:14:00
17,31,-81.56785393,-78.47971875,19:14:00
18,36,-87.36959568,-83.4682334,19:14:00
19,35,-90,-90,19:14:00
20,29,-89.68807488,-86.83405012,19:14:00
21,30,-90,-90,19:14:00
23,27,-87.36959568,-85.31679751,19:14:00
24,33,-86.57216784,-84.37046428,19:14:00
25,40,-88.78321235,-86.05956766,19:14:00
26,42,-89.68807488,-87.64351265,19:14:00
11,43,-89.07982737,-85.56105804,19:14:00
12,37,-90,-90,19:14:00
13,28,-90,-90,19:14:08
14,22,-90,-88.78321235,19:14:08
15,22,-90,-89.38139986,19:14:08
16,21,-84.37046428,-82.39296693,19:14:08
17,30,-81.36576939,-78.85256213,19:14:08
18,33,-86.83405012,-85.0757165,19:14:08
19,33,-90,-89.38139986,19:14:08
20,30,-89.38139986,-87.36959568,19:14:08
21,30,-90,-90,19:14:08
23,28,-88.78321235,-85.56105804,19:14:08
24,31,-85.56105804,-82.81671245,19:14:08
25,39,-87.9216988,-86.57216784,19:14:08
26,44,-89.38139986,-88.49141223,19:14:08
11,45,-88.78321235,-85.0757165,19:14:08
12,40,-90,-90,19:14:08
13,31,-90,-89.68807488,19:14:17
14,25,-90,-89.68807488,19:14:17
15,25,-90,-89.38139986,19:14:17
16,23,-84.37046428,-82.39296693,19:14:17
17,31,-81.56785393,-78.66581039,19:14:17
18,37,-87.09981751,-83.91424032,19:14:20
19,36,-90,-89.68807488,19:14:20
20,31,-89.68807488,-87.36959568,19:14:20
21,30,-90,-90,19:14:20
23,27,-88.78321235,-86.05956766,19:14:20
24,30,-86.05956766,-83.0316771,19:14:20
25,37,-88.20428693,-85.80861003,19:14:20
26,42,-89.68807488,-88.49141223,19:14:20
11,42,-87.9216988,-86.31404735,19:14:24
12,39,-90,-90,19:14:24
13,30,-90,-90,19:14:25
14,24,-90,-89.68807488,19:14:25
15,24,-90,-89.68807488,19:14:25
16,23,-84.37046428,-82.18401476,19:14:25
17,31,-81.16520939,-78.47971875,19:14:25
18,37,-87.36959568,-83.91424032,19:14:25
19,36,-90,-90,19:14:25
20,31,-89.07982737,-86.83405012,19:14:25
21,33,-90,-90,19:14:25
23,28,-87.9216988,-86.57216784,19:14:25
24,33,-85.56105804,-83.0316771,19:14:25
25,41,-88.49141223,-85.0757165,19:14:25
26,44,-88.78321235,-87.64351265,19:14:25
11,47,-89.38139986,-86.05956766,19:14:25
12,41,-90,-90,19:14:25
13,32,-90,-90,19:14:34
14,26,-90,-88.78321235,19:14:34
15,26,-90,-89.68807488,19:14:34
16,23,-85.31679751,-82.18401476,19:14:34
17,31,-81.36576939,-78.29423799,19:14:34
18,36,-86.83405012,-84.14102596,19:14:34
19,34,-90,-90,19:14:34
20,31,-90,-86.57216784,19:14:34
21,27,-90,-90,19:14:34
23,26,-88.49141223,-85.31679751,19:14:34
24,29,-85.80861003,-83.69000841,19:14:34
25,37,-87.9216988,-86.05956766,19:14:34
26,42,-89.68807488,-88.78321235,19:14:34
11,43,-88.78321235,-86.31404735,19:14:41
12,38,-90,-90,19:14:41
13,29,-90,-88.78321235,19:14:42
14,22,-90,-88.49141223,19:14:42
15,22,-90,-89.38139986,19:14:42
16,22,-85.0757165,-81.56785393,19:14:42
17,31,-81.36576939,-78.47971875,19:14:42
18,36,-87.36959568,-84.14102596,19:14:42
19,34,-90,-90,19:14:42
20,29,-89.68807488,-87.09981751,19:14:46
21,29,-90,-90,19:14:46
23,26,-87.64351265,-85.56105804,19:14:46
24,31,-85.56105804,-83.69000841,19:14:46
25,39,-87.9216988,-84.60265632,19:14:46
26,44,-89.68807488,-87.64351265,19:14:46
11,45,-88.78321235,-86.83405012,19:14:46
12,40,-90,-90,19:14:46
13,31,-90,-89.68807488,19:14:51
14,25,-90,-89.07982737,19:14:51
15,25,-90,-89.38139986,19:14:51
16,24,-84.83770528,-81.97689872,19:14:51
17,32,-81.56785393,-78.85256213,19:14:51
18,36,-87.09981751,-84.14102596,19:14:53
19,34,-90,-90,19:14:53
20,30,-89.38139986,-87.36959568,19:14:53
21,30,-90,-90,19:14:53
23,27,-88.49141223,-85.31679751,19:14:53
24,31,-85.80861003,-83.69000841,19:14:53
25,39,-88.78321235,-86.05956766,19:14:53
26,42,-90,-88.20428693,19:14:53
11,42,-88.78321235,-86.83405012,19:14:53
12,37,-90,-90,19:14:53
13,28,-90,-90,19:14:59
14,22,-90,-87.64351265,19:14:59
15,22,-90,-89.38139986,19:14:59
16,20,-85.0757165,-82.18401476,19:14:59
17,28,-81.56785393,-78.66581039,19:14:59
18,33,-86.83405012,-83.91424032,19:14:59
19,32,-90,-90,19:14:59
20,29,-89.07982737,-86.31404735,19:15:03
21,31,-90,-90,19:15:03
23,28,-87.9216988,-85.56105804,19:15:03
24,33,-86.31404735,-84.14102596,19:15:05
25,40,-87.9216988,-86.05956766,19:15:05
26,45,-90,-89.07982737,19:15:05
11,45,-89.07982737,-85.31679751,19:15:05
12,39,-90,-90,19:15:05
13,30,-90,-90,19:15:08
14,24,-89.68807488,-88.78321235,19:15:08
15,25,-90,-89.07982737,19:15:08
16,22,-84.83770528,-82.60383794,19:15:08
17,31,-81.56785393,-78.10932046,19:15:08
18,35,-86.83405012,-84.37046428,19:15:08
19,34,-90,-90,19:15:08
20,29,-89.38139986,-87.09981751,19:15:11
21,31,-90,-90,19:15:11
23,29,-87.9216988,-85.80861003,19:15:11
24,33,-85.56105804,-83.4682334,19:15:11
25,41,-86.57216784,-85.56105804,19:15:11
26,47,-89.38139986,-88.78321235,19:15:11
11,49,-89.07982737,-87.64351265,19:15:11
12,43,-90,-90,19:15:11
13,34,-90,-89.68807488,19:15:16
14,28,-90,-89.07982737,19:15:16
15,28,-89.68807488,-88.20428693,19:15:16
16,27,-84.37046428,-82.18401476,19:15:16
17,35,-81.56785393,-78.85256213,19:15:16
18,39,-87.09981751,-84.37046428,19:15:19
19,38,-90,-90,19:15:19
20,31,-88.49141223,-87.36959568,19:15:19
21,33,-90,-89.68807488,19:15:19
23,30,-88.49141223,-87.09981751,19:15:21
24,34,-86.31404735,-83.91424032,19:15:22
25,41,-88.20428693,-85.31679751,19:15:22
